DateTime,AddedIPs,RemovedIPs
1549370943,42,102
1549458109,604,53
1549545161,52,68
1549632290,38,34
1549719401,27,9816
1549806544,36,36
1549893706,26,30
1549980747,24,36
1550067914,21,23
1550155025,26,33
1550242118,22,7637
1550329313,3955,28
1550416353,36,60
1550503490,27,28
1550590616,40,37
1550677742,28,43
1550764898,30,30
1550851977,26,37
1550939095,48,43
1551026206,25,99
1551113590,14697,26
1551200726,21,55
1551287820,1436,20
1551375184,8245,19
1551462299,30,17
1551550429,17,19
1551637497,244,33
1551724619,48,24
1551811728,26,31
1551898979,19,15
1551986210,3537,16
1552073300,27,429
1552160435,16,32
1552247582,21,29
1552334938,6157,26
1552422056,31,25
1552509167,591,17
1552596295,25,15
1552683403,17,26
1552770548,392,18
1552857642,33,524
1552945015,25,1575
1553032114,30,23
1553119335,30,15
1553206340,12,20
1553293472,24,17
1553380586,21,27
1553467712,32,33
1553554935,17,13
1553641946,19,8988
1553729091,18,1948
1553816196,24,12
1553903579,15,9260
1553990801,25,93
1554077819,24,19
1554164908,20,77
1554252047,12,22
1554339133,29,47
1554426209,27,25
1554513403,22,16
1554600506,16,31
1554687620,11,16
1554774759,15,19
1554861780,26,18
1554948803,12,7752
1555035874,24,1437
1555123005,23,1244
1555210131,19,20
1555297398,68,42
1555384614,41,32
1555471732,31,32
1555558851,2914,50
1555645991,17,36
1555733346,12,7245
1555820468,17,45
1555907585,15,266
1555994671,18,28
1556081825,21,30
1556168956,21,23
1556256033,18,15
1556343162,9,23
1556430288,11,30
1556517385,17,27
1556604746,19,23
1556691875,15,30
1556778984,23,1168
1556866127,22,24
1556953343,22,66
1557040599,20,30
1557127721,1384,19
1557214831,14,18
1557301930,26,21
1557389018,20,16
1557476187,24,6102
1557563319,25,22
1557650421,15,22
1557737573,30,27
1557824748,35,28
1557911809,12,37
1557998935,24,25
1558086028,41,33
1558173137,8,17
1558260326,13,17
1558347382,17,14
1558434498,12,20
1558521639,9,21
1558608760,2281,20
1558695763,17,21
1558783260,25,23
1558870339,28,16
1558957468,12,27
1559044616,26,15
1559131742,11,19
1559218835,25,23
1559305998,20,16
1559393092,14,17
1559480181,15,16
1559567342,23,26
1559654425,24,35
1559741765,26,1219
1559828906,19,24
1559916224,16,23
1560003640,23,22
1560090737,38,85
1560177862,23,24
1560265013,24,22
1560352114,26,26
1560439223,70,12
1560526360,29,33
1560613467,28,32
1560700610,29,40
1560787980,21,39
1560875062,27,17
1560962199,20,14
1561049314,22,15
1561136507,16,10
1561223547,21,3974
1561310666,39,20
1561398054,40,250
1561485156,25,124
1561572276,29,15
1561659410,23,415
1561746523,22,3319
1561833900,28,24
1561920987,30,238
1562008136,18,19
1562095252,20,16
1562182344,14,32
1562269510,17,51
1562356916,15,24
1562443943,22,18
1562531064,16,23
1562618431,11,26
1562705538,22,24
1562792713,3797,30
1562879822,10,34
1562966922,27,39
1563054041,25,65
1563141149,20,26
1563228211,8,31
1563315337,10957,33
1563403081,19,12
1563490119,20,146
1563577422,10,25
1563664831,12,44
1563751986,8,16
1563839324,61,27
1563970183,3106,20
1564057246,24,11
1564144366,40,50
1564231462,20,17
1564318595,1065,70
1564405738,43,60
1564492847,14,14
1564579965,11,11
1564667086,60,12
1564754181,18,10
1564841331,9,16
1564928449,18,18
1565015540,11,12
1565102682,8,13
1565189791,15,4
1565276908,19,12
1565364041,35,3175
1565451165,31,11
1565538287,20,13
1565625394,9,19
1565712543,19,12
1565799652,10,15
1565886764,14,7517
1565973860,10,2763
1566060993,25,21
1566148136,19,8
1566235268,3657,6
1566322381,14,17
1566409473,13,11
1566496925,238,11
1566583959,5901,15
1566671077,15,64
1566758197,10,11
1566845312,8,17
1566932668,14627,694
1567019801,9,48
1567107248,38,4
1567194290,15,13
1567281904,13,26
1567369004,11,1431
1567456122,17,11
1567543328,50,16
1567630350,17,10
1567717510,7241,11
1567804624,17,14
1567891974,15,11
1567979074,26,28
1568066209,26,10
1568153591,24,17
1568240695,24,8
1568327781,21,16
1568415192,31,7
1568502587,23,13
1568589660,21,10
1568676761,17,13
1568763861,705,18
1568850989,15,2516
1568938099,17,8
1569025300,18,13
1569112376,924,4138
1569199477,267,10
1569286583,16,13
1569373736,13,16
1569460909,12,13
1569547958,13,71
1569635055,11,9
1569722188,10,34
1569809341,14,10
1569896437,16,11
1569983554,5,14
1570070667,14,16
1570157788,22,43
1570244915,11,27
1570332054,13,7829
1570419170,146,13
1570506272,90,18
1570593892,12,29
1570680996,4,20
1570768107,9,20
1570855218,4622,20
1570942401,40,26
1571029504,5,25
1571116838,5,24
1571203946,10,38
1571291093,4,17
1571378228,16,57
1571465339,6,28
1571552455,5,21
1571639635,13,15596
1571726683,15,1271
1571813786,26,360
1571900920,11,12
1571988279,6,18
1572075402,8,9
1572162758,5,20
1572249902,10,17
1572337230,5,13
1572424371,17,16
1572511535,8,14
1572598584,8,14
1572685711,1344,19
1572772940,1010,17
1572859948,2411,7
1572947060,11,44
1573034203,8,157
1573121329,20,59
1573208704,9,17
1573295798,52,2
1573382912,47,7
1573470169,14,45
1573557401,143,9
1573644778,9,13
1573731866,26,692
1573818999,5,57
1573906117,17,10
1573993642,4,12
1574080847,7,8
1574167948,2,11
1574255349,4,9
1574342429,6833,17
1574429552,11,8
1574516671,7,14
1574603811,9,9
1574690913,8,9
1574778061,11,5
1574865412,11,7
1574952540,8,6
1575039820,11,23
1575127011,12,7010
1575214091,13,1632
1575301255,13,1285
1575388333,11,3390
1575475595,3434,25
1575562604,14,12
1575649959,13741,7
1575737069,3646,20
1575824226,27,8
1575911318,17,20
1575998432,45,9
1576085804,48,86
1576172920,30,9
1576260306,9,11
1576347389,22,37
1576434503,8,6
1576521620,9,9
1576608738,8,10
1576695806,1274,5
1576783269,1532,6
1576870347,4,15
1576957470,4920,83
1577044620,9,56
1577131720,5,7
1577218845,12,3
1577305955,6,7
1577393106,5,6
1577480187,13,9
1577567324,13,4
1577654416,8,7
1577741550,5,12
1577828670,606,7
1577916335,20,8
1578003622,4307,4
1578090814,9,2364
1578177871,11,7
1578265001,7,13360
1578352121,5,4
1578439239,2735,4
1578526350,8,9
1578613471,11,33
1578700595,17,36
1578787955,16,42
1578875084,11,41
1578962188,6,33
1579049321,19,8
1579136549,55,6
1579223552,9,12
1579310710,8,1918
1579397810,13,543
1579484917,7,7
1579572130,12,6
1579659137,12,12
1579746269,8,6
1579833383,7,14
1579920525,8,14
1580007825,7,15
1580094982,7,12
1580182115,12,6
1580269234,10,10
1580356333,4,676
1580443477,7,21
1580530575,9,9
1580617696,67,34
1580704817,27,8
1580791930,16,10
1580878967,9,8
1580965977,8,7
1581053071,4,8217
1581140197,14,5
1581227311,10,5
1581314590,10,18
1581401774,9,12
1581488891,11,6
1581576022,710,5
1581663134,16,13
1581750203,10,9
1581837407,6,9
1581924533,11,9
1582011616,8,12
1582098736,13,7
1582185904,16,12
1582273026,8,7314
1582360095,9,3
1582447215,8,11
1582534352,19,8
1582621468,14,5
1582708579,4,21
1582795735,10,89
1582882827,12,7
1582969962,10,4
1583056992,8,9
1583144189,7,8
1583231296,9,17
1583318441,14,17
1583405559,14,6
1583492623,4,9
1583580054,9,7
1583667166,10,7
1583754262,7,11
1583841382,179,9
1583928504,2021,19
1584015626,760,14
1584102746,86,692
1584189883,7,11
1584276995,10,10
1584364218,16,9
1584451239,8714,35
1584538345,4,9
1584625485,16,11
1584712576,6,22
1584799740,9,11
1584886822,6,9
1584973946,7,3
1585061071,7,6
1585148188,4,9
1585235330,20,12
1585322447,9,7
1585409590,8,6
1585496693,18,11
1585583797,7,6
1585670915,4,24
1585758022,10,6
1585845158,11,8
1585932285,7,13
1586019396,8,9
1586106531,9,2
1586193626,7,14
1586280776,10,10
1586367860,14,12
1586454988,11,741
1586542144,10,1436
1586629234,11,455
1586716337,26,16
1586803464,41,3
1586890577,27,12
1586977716,4,11
1587064885,19,18561
1587151979,23,8
1587239058,10,18
1587326257,15,9
1587413378,10,9
1587500424,14,7
1587587550,18,9
1587674659,8,6
1587761824,7,9
1587848906,6,14
1587936028,17,12
1588023171,8,18
1588110269,11,6
1588197399,12,124
1588284777,10,9
1588371888,6465,7
1588458996,3174,13
1588546115,4,9
1588633273,10,10
1588720425,13,12
1588807479,3,5
1588894596,3,9
1588981708,7,19
1589068971,5,10
1589155988,41,10
1589243054,8,4
1589330203,2,8
1589417309,14,46
1589548129,32,10
1589635259,10,8
1589722359,10,4
1589809475,13,13
1589896612,12,6
1589983992,10,13
1590071056,16,17
1590158233,3,17
1590245292,8,8
1590332549,6,4
1590419786,15,6
1590506892,42,10
1590594025,7,8
1590681150,7,12
1590768294,6,9
1590855375,8,5
1590942506,13,73
1591029625,16,8
1591116741,12,3
1591203940,3,3
1591290973,7,10
1591378157,9,8
1591465210,10,9
1591552372,18,7
1591639710,11,6
1591726818,6,3
1591813962,1460,9
1591901054,9,59
1591988199,3,14
1592075301,7,6
1592162416,4,68
1592249554,12,28
1592336720,10,11
1592423786,12,14
1592510893,7,704
1592598040,9,92
1592685156,12,7
1592772275,14,12
1592859400,5,5
1592946531,736,7
