DateTime,AddedIPs,RemovedIPs
1586191510,256,256
1586215809,512,512
1586225709,256,0
1586258109,0,1280
1586268913,1536,256
1586277262,256,256
1586302211,0,256
1586307612,256,0
1586311627,0,256
1586345411,0,1536
1586356212,512,256
1586375111,256,0
1586388610,256,0
1586441711,512,256
1586446211,0,256
1586453535,0,512
1586456111,256,0
1586469961,256,0
1586476828,256,0
1586488511,256,0
1586525412,768,0
1586528112,0,256
1586535311,512,0
1586547214,0,256
1586556911,0,256
1586607312,1024,0
1586613931,0,1280
1586623511,256,1024
1586647811,0,256
1586691011,0,1024
1586701941,1792,768
1586727010,256,0
1586734210,256,0
1586781010,512,1024
1586795557,512,0
1586803510,256,256
1586812510,512,0
1586817910,0,512
1586863810,0,512
1586871910,0,256
1586878345,512,256
1586886311,256,0
1586956511,1024,0
1586963711,0,1280
1586974511,256,0
1586988310,256,256
1587042911,1280,0
1587047515,512,256
1587054794,256,256
1587077110,256,256
1587122110,0,1792
1587129311,0,768
1587136512,1280,512
1587141911,256,0
1587155411,0,256
1587161270,512,0
1587220540,512,768
1587227674,0,256
1587233711,256,0
1587243619,0,256
1587248102,0,256
1587258911,256,0
1587302104,0,1024
1587306775,1536,0
1587318310,0,256
1587341238,256,256
1587344411,256,0
1587356398,256,0
1587384911,1024,0
1587390310,0,1280
1587394813,256,512
1587412816,256,0
1587420011,256,256
1587436210,0,256
1587473110,0,1536
1587488669,1024,256
1587503711,0,256
1587510013,0,256
1587515410,256,0
1587559510,0,256
1587573011,512,0
1587585612,256,0
1587596411,256,512
1587601810,0,256
1587631510,256,0
1587654012,1536,768
1587661210,0,256
1587673810,256,256
1587712815,0,256
1587728709,0,1280
1587742211,1280,0
1587749411,0,256
1587773710,0,256
1587821411,1536,0
1587848597,0,256
1587908711,1280,1792
1587912311,256,0
1587929411,256,512
1587951010,256,0
1587997811,1024,1024
1588005138,0,256
1588034015,256,256
1588037410,0,256
1588059911,0,1024
1588089614,1024,256
1588098939,256,0
1588127756,256,0
1588158911,1792,0
1588161787,256,0
1588173312,256,1280
1588181712,256,0
1588203093,256,0
1588251612,0,1792
1588259710,512,0
1588261030,0,256
1588261503,0,256
1588275911,256,512
1588312817,256,0
1588340710,1024,768
1588347910,512,256
1588362311,256,0
1588374015,0,256
1588383910,0,256
1588425310,0,1024
1588427111,1536,0
1588431615,256,256
1588440975,0,512
1588448092,512,0
1588496415,256,0
1588514654,1536,1280
1588527911,0,512
1588548611,256,256
1588568418,256,0
1588598112,0,1280
1588601711,2304,0
1588620610,1024,1024
1588636824,256,0
1588647615,0,256
1588689912,768,2816
1588710612,256,0
1588723224,0,256
1588770911,512,1024
1588793411,768,256
1588834814,0,768
1588864510,1536,256
1588879811,512,512
1588945511,768,1024
1588952711,0,512
1588959481,256,0
1588967112,256,0
1588970711,256,0
1588981502,0,256
1589030111,0,1024
1589032977,1280,0
1589039112,0,512
1589053513,0,256
1589110720,0,256
1589118302,0,768
1589125512,1280,0
1589143026,512,256
1589147111,256,0
1589202013,1280,0
1589215511,256,768
1589218559,256,256
1589232933,256,256
1589237110,0,256
1589277613,0,1024
1589288670,1280,0
1589290669,0,768
1589304775,0,512
1589329812,0,256
1589373912,512,1024
1589377513,256,0
1589423673,256,0
1589457625,1536,512
1589467038,256,256
1589474711,256,0
1589481911,256,0
1589490911,256,0
1589525111,0,1024
1589547619,0,512
1589551445,768,0
1589554817,256,512
1589565621,0,512
1589582703,512,256
1589641366,256,1280
1589648683,512,256
1589650211,256,0
1589657410,256,0
1589675411,512,0
1589706017,0,512
1589720414,1024,0
1589722519,256,0
1589727613,256,256
1589750111,256,0
1589758717,256,0
1589764746,256,0
1589787910,256,0
1589793702,0,1536
1589806812,1280,0
1589814014,1280,768
1589826796,0,256
1589835617,256,512
1589836512,0,256
1589867111,0,256
1589882415,0,1024
1589897712,1536,512
1589904245,0,512
1589913434,256,0
1589913903,0,256
1589935158,0,256
1589953512,256,0
1589987712,0,1792
1589991313,768,0
1589992383,256,0
1589999411,256,0
1590002239,0,256
1590020112,256,0
1590039254,0,256
1590075911,768,512
1590080415,0,256
1590093011,256,0
1590104703,256,0
1590145216,0,1792
1590152413,1280,0
1590154211,256,0
1590175811,256,256
1590183013,0,256
1590231614,0,768
1590240612,1792,0
1590264212,256,512
1590269411,256,0
1590322774,0,1536
1590334212,1280,768
1590356712,256,0
1590366611,0,256
1590420612,1536,1024
1590427811,0,256
1590437106,0,256
1590443103,0,512
1590496211,1536,256
1590539743,0,768
1590586211,0,1024
1590591616,0,256
1590600612,1024,0
1590615903,256,0
1590685212,1280,768
1590690612,256,0
1590694212,256,256
1590753619,0,1536
1590766211,1280,0
1590773411,0,256
1590778813,0,256
1590784212,0,256
1590795903,0,256
1590841811,0,512
1590856211,512,0
1590872416,0,512
1590885011,256,0
1590898744,0,256
1590940812,1024,512
1590953582,512,0
1591019112,1280,1024
1591023613,256,0
1591029011,256,0
1591047011,512,0
1591050611,256,256
1591098311,0,1792
1591108212,1280,256
1591113614,0,512
1591162211,768,0
1591191911,768,1024
1591207214,768,512
1591215312,256,0
1591260312,2048,0
1591268412,512,0
1591281012,256,1280
1591291811,512,0
1591302612,0,256
1591313891,256,0
1591324211,512,0
1591371011,256,2560
1591378211,0,256
1591381811,256,0
1591385412,0,256
1591393115,0,256
1591410908,0,256
1591420903,0,1280
1591470911,1024,256
1591475411,512,512
1591490711,512,0
1591538412,0,1024
1591542011,2304,0
1591557312,256,0
1591567214,0,768
1591577112,512,0
1591611783,0,256
1591621215,1280,0
1591635855,256,2048
1591668012,256,768
1591715712,1536,1280
1591727765,0,512
1591757113,256,1280
1591794911,1280,0
1591833216,512,1024
1591874111,256,512
1591888511,0,1536
1591939363,2304,256
1591982112,1280,1536
1592009102,512,0
1592015790,256,0
1592060588,1280,1280
1592062211,256,0
1592137440,0,2048
1592150584,1280,256
1592161212,256,0
1592229612,1280,1024
1592235011,256,0
1592246090,0,256
1592310611,2048,768
1592323213,0,512
1592337789,512,256
1592346612,0,512
1592393718,0,1280
1592400611,0,256
1592432111,1280,768
1592440517,256,256
1592492414,2048,1536
1592507711,512,0
1592523011,512,0
1592569811,0,1280
1592584212,1536,512
1592619312,0,1024
1592656211,0,1280
1592663412,1536,0
1592681411,256,256
1592694011,256,0
1592724611,256,0
1592743502,0,1024
1592757012,1280,256
1592763311,256,512
1592766912,256,0
1592773212,512,256
1592788826,256,0
1592825411,1792,0
1592830812,256,1280
1592850612,1280,768
1592860512,256,256
1592861412,0,256
1592873112,256,0
1592924413,2304,3328
1592928013,256,0
1592939053,512,0
1592947811,256,0
1592951411,0,512
1592958604,256,0
1592991912,0,2304
